PM1_4252_4250,FLOW,acft,0.33386570E+04
PS0_6150_6160,FLOW,acft,0.26455369E+04
JB0_7051_0001,FLOW,acft,0.00000000E+00
XU0_4092_4090,FLOW,acft,0.29271245E+04
PL0_5530_5710,FLOW,acft,0.81343892E+04
PS0_6160_6161,FLOW,acft,0.34082461E+05
EL2_5272_5270,FLOW,acft,0.18013096E+05
JU1_6340_6650,FLOW,acft,0.81432461E+05
PL0_5540_5490,FLOW,acft,0.40719543E+04
PL0_5710_5631,FLOW,acft,0.11603548E+05
SL0_2831_2830,FLOW,acft,0.18745943E+05
SW1_1910_1890,FLOW,acft,0.33344992E+05
EL0_5767_0001,FLOW,acft,0.13122103E+05
PL0_5720_0001,FLOW,acft,0.15448968E+05
PU0_3751_3752,FLOW,acft,0.15892449E+05
SW1_1180_1190,FLOW,acft,0.33108367E+05
SW1_1450_1510,FLOW,acft,0.20552471E+05
PL0_5750_0001,FLOW,acft,0.15842871E+05
PU1_5820_5380,FLOW,acft,0.14542326E+05
EL0_4560_4562,FLOW,acft,0.41924438E+05
EL1_6000_0001,FLOW,acft,0.10092217E+05
JU3_6380_6900,FLOW,acft,0.13758870E+06
PM1_4251_4250,FLOW,acft,0.14570968E+05
PU0_3601_3602,FLOW,acft,0.12760417E+05
RU2_5810_5610,FLOW,acft,0.11438729E+06
SW1_1160_1260,FLOW,acft,0.48563891E+05
WM1_3660_3910,FLOW,acft,0.39076270E+05
WU0_3250_0001,FLOW,acft,0.39425457E+05
WU0_3670_0001,FLOW,acft,0.14019224E+05
EL0_4561_4562,FLOW,acft,0.29877416E+05
EU0_3830_3521,FLOW,acft,0.20008150E+05
JU1_6300_6650,FLOW,acft,0.11523838E+06
RU2_5500_5610,FLOW,acft,0.14990702E+06
SL1_1730_1700,FLOW,acft,0.65923750E+05
SU2_0620_0580,FLOW,acft,0.62886945E+05
PM0_4640_4820,FLOW,acft,0.14923134E+05
PU1_5520_5210,FLOW,acft,0.73735625E+05
SL1_2670_2370,FLOW,acft,0.48131543E+05
SU1_0410_0480,FLOW,acft,0.32793777E+05
SU2_0640_0630,FLOW,acft,0.85412445E+05
SW1_1890_1830,FLOW,acft,0.87833555E+05
WU1_3240_3331,FLOW,acft,0.36452371E+05
XL0_5320_0001,FLOW,acft,0.23202824E+05
EL1_5570_0001,FLOW,acft,0.55019812E+05
JU2_6810_6900,FLOW,acft,0.12054164E+06
PL0_5830_0001,FLOW,acft,0.25270002E+05
PU1_3850_4190,FLOW,acft,0.66633281E+05
RU2_6090_6220,FLOW,acft,0.10710368E+06
SW3_1920_1750,FLOW,acft,0.67242492E+05
WM0_3740_0001,FLOW,acft,0.35705551E+05
XU0_4130_4070,FLOW,acft,0.24910787E+05
EL0_5400_0001,FLOW,acft,0.39315234E+05
EL2_5110_5270,FLOW,acft,0.55319449E+05
PU0_3611_3530,FLOW,acft,0.17626910E+05
SL0_2180_2220,FLOW,acft,0.88956398E+05
SW1_1560_1460,FLOW,acft,0.62702812E+05
EL1_5430_0001,FLOW,acft,0.58186176E+05
JU1_7750_7560,FLOW,acft,0.23379191E+05
JU2_6410_6640,FLOW,acft,0.10503195E+06
PL0_5000_0001,FLOW,acft,0.50225984E+05
PL1_5910_0001,FLOW,acft,0.26415674E+05
SL0_2220_2140,FLOW,acft,0.91015992E+05
SL2_1850_1990,FLOW,acft,0.15004311E+06
SU1_1480_1500,FLOW,acft,0.95282258E+05
SU2_0510_0570,FLOW,acft,0.12149448E+06
YP0_6860_6840,FLOW,acft,0.19714119E+05
EU0_3726_0001,FLOW,acft,0.35000367E+05
PL0_4510_4541,FLOW,acft,0.54618016E+05
RL0_6540_0001,FLOW,acft,0.23060930E+05
SJ1_2280_2450,FLOW,acft,0.74504719E+05
SL0_2721_2720,FLOW,acft,0.37586230E+05
SL1_2830_2760,FLOW,acft,0.63882617E+05
SU1_0050_0090,FLOW,acft,0.72146125E+05
SU1_0080_0210,FLOW,acft,0.76641766E+05
SU2_0670_0810,FLOW,acft,0.58021445E+05
EL2_4400_4590,FLOW,acft,0.35980836E+05
JB0_7052_0001,FLOW,acft,0.19409775E+05
PL0_5010_5130,FLOW,acft,0.25595461E+05
PU2_3180_3370,FLOW,acft,0.56849750E+05
SU1_0200_0270,FLOW,acft,0.83518961E+05
SW1_1830_1690,FLOW,acft,0.14903425E+06
PL0_5070_0001,FLOW,acft,0.51290230E+05
PL0_5730_5690,FLOW,acft,0.25877611E+05
RU2_5940_6200,FLOW,acft,0.16183916E+06
SU2_0290_0291,FLOW,acft,0.93085625E+05
SU2_0570_0580,FLOW,acft,0.14240319E+06
WM1_3910_0001,FLOW,acft,0.84390000E+05
WU1_3331_3330,FLOW,acft,0.48725359E+05
EU1_2650_0001,FLOW,acft,0.64885098E+05
JL1_6560_6440,FLOW,acft,0.71379023E+05
PL0_5490_0001,FLOW,acft,0.21518094E+05
PL1_4460_4780,FLOW,acft,0.60672828E+05
PS3_6460_6230,FLOW,acft,0.29540853E+06
PU1_4190_4300,FLOW,acft,0.14238489E+06
PU2_4730_4220,FLOW,acft,0.46944180E+05
SU2_0780_0710,FLOW,acft,0.82228352E+05
WU1_3350_3490,FLOW,acft,0.52498555E+05
YP0_6840_6751,FLOW,acft,0.23367268E+05
PM1_3510_4000,FLOW,acft,0.60679125E+05
PM1_3711_3710,FLOW,acft,0.73809008E+05
PU2_4720_4750,FLOW,acft,0.13285022E+06
RU2_6200_6170,FLOW,acft,0.17737930E+06
SW2_1000_1110,FLOW,acft,0.12093922E+06
SW2_1030_1060,FLOW,acft,0.10841780E+06
XL1_4690_0001,FLOW,acft,0.92943461E+05
EU1_2810_0001,FLOW,acft,0.45008891E+05
JL1_7080_7190,FLOW,acft,0.58334941E+05
JU3_6900_6950,FLOW,acft,0.29335134E+06
PL1_5690_0001,FLOW,acft,0.37576445E+05
PS2_5550_5560,FLOW,acft,0.13309747E+06
PS2_6730_6660,FLOW,acft,0.11497546E+06
PU1_4840_4760,FLOW,acft,0.69714922E+05
SU1_0380_0400,FLOW,acft,0.52522324E+05
SU1_0820_0740,FLOW,acft,0.77820578E+05
SU2_0360_0460,FLOW,acft,0.56486602E+05
SW2_0880_0930,FLOW,acft,0.10311252E+06
XU0_4090_4270,FLOW,acft,0.39942961E+05
XU2_4070_4330,FLOW,acft,0.60150508E+05
JL1_7530_7430,FLOW,acft,0.37440062E+05
JL2_6240_6520,FLOW,acft,0.15096648E+06
PL1_4780_0001,FLOW,acft,0.83633875E+05
PM2_4860_4670,FLOW,acft,0.62789859E+05
PU1_3940_3970,FLOW,acft,0.59924457E+05
PU2_6050_5190,FLOW,acft,0.70833430E+05
RL1_6180_0001,FLOW,acft,0.35724445E+05
RU3_5610_5640,FLOW,acft,0.31303238E+06
SL1_2390_2420,FLOW,acft,0.58942820E+05
SW0_1520_1600,FLOW,acft,0.13811556E+06
SW3_1250_1340,FLOW,acft,0.11866855E+06
WM0_3650_0001,FLOW,acft,0.71257172E+05
XU0_4091_4270,FLOW,acft,0.49766801E+05
EL0_4562_0001,FLOW,acft,0.18352591E+06
EU2_3520_3521,FLOW,acft,0.85627055E+05
JB1_8090_0001,FLOW,acft,0.10469020E+05
JL2_6440_6441,FLOW,acft,0.16183875E+06
PM1_4250_4500,FLOW,acft,0.98325023E+05
PU1_4300_4440,FLOW,acft,0.15733691E+06
PU2_4750_4451,FLOW,acft,0.15461230E+06
SL1_2760_2730,FLOW,acft,0.82995625E+05
SL1_2770_2730,FLOW,acft,0.97202719E+05
SL2_2300_2520,FLOW,acft,0.12280770E+06
SU1_0660_0710,FLOW,acft,0.12164184E+06
SU1_1630_1610,FLOW,acft,0.10688452E+06
SU2_0030_0140,FLOW,acft,0.11523573E+06
PS2_6660_6490,FLOW,acft,0.13763420E+06
RU2_6220_6170,FLOW,acft,0.21475106E+06
SJ2_2110_2170,FLOW,acft,0.42742477E+05
SU1_0840_0790,FLOW,acft,0.12113727E+06
JB2_7800_0001,FLOW,acft,0.95946521E+03
PL0_5141_5140,FLOW,acft,0.49812465E+05
PM1_3710_4040,FLOW,acft,0.79213758E+05
PU1_3030_3440,FLOW,acft,0.84853656E+05
PU1_3170_3580,FLOW,acft,0.38804113E+05
SJ2_2570_2660,FLOW,acft,0.86477125E+05
SL3_1960_2080,FLOW,acft,0.10767000E+06
SU2_0291_0320,FLOW,acft,0.13258323E+06
SU2_1210_1310,FLOW,acft,0.15835589E+06
WU0_3021_3020,FLOW,acft,0.65703398E+05
PL0_5510_0001,FLOW,acft,0.34631465E+05
PL1_4540_4541,FLOW,acft,0.72874352E+05
PL2_5300_5630,FLOW,acft,0.60731527E+05
PM1_3450_3400,FLOW,acft,0.78331641E+05
PM1_4430_4200,FLOW,acft,0.74235867E+05
PS1_4790_4830,FLOW,acft,0.56800961E+05
PU0_3871_3690,FLOW,acft,0.45463500E+05
PU1_4760_4451,FLOW,acft,0.88736094E+05
SJ2_1900_1930,FLOW,acft,0.22520261E+06
SU2_0680_0610,FLOW,acft,0.12488662E+06
SU2_0760_0960,FLOW,acft,0.12670379E+06
SU2_1200_1310,FLOW,acft,0.14976173E+06
WU1_3490_3480,FLOW,acft,0.71663180E+05
EL2_5270_0001,FLOW,acft,0.18668891E+06
JL1_6770_6850,FLOW,acft,0.10803443E+06
SL2_1810_2030,FLOW,acft,0.20058208E+06
SU1_0940_0900,FLOW,acft,0.81761805E+05
SU2_0020_0140,FLOW,acft,0.13531280E+06
WM0_3881_3880,FLOW,acft,0.00000000E+00
WM1_3882_3880,FLOW,acft,0.78469602E+05
JA0_7291_7290,FLOW,acft,0.46346715E+05
PL1_5130_0001,FLOW,acft,0.52513512E+05
PS3_5990_6161,FLOW,acft,0.21543683E+06
SU1_0390_0560,FLOW,acft,0.80741195E+05
SU2_0320_0340,FLOW,acft,0.14153433E+06
SU2_0800_0850,FLOW,acft,0.18761877E+06
SW3_1600_1580,FLOW,acft,0.16742617E+06
JA1_7640_7280,FLOW,acft,0.89772633E+05
JL1_6760_6910,FLOW,acft,0.86557273E+05
JL1_7190_7250,FLOW,acft,0.83064227E+05
PM1_4500_4580,FLOW,acft,0.21320152E+06
PU0_3000_3090,FLOW,acft,0.45412203E+05
PU0_6080_5620,FLOW,acft,0.15231802E+06
SL1_2000_2090,FLOW,acft,0.13583148E+06
SL2_2750_2720,FLOW,acft,0.11125866E+06
SL3_2730_2550,FLOW,acft,0.18453920E+06
SU3_0810_0970,FLOW,acft,0.14735495E+06
SW1_1510_1680,FLOW,acft,0.11345916E+06
SW3_1040_1220,FLOW,acft,0.18574527E+06
EM2_4100_0001,FLOW,acft,0.10697702E+06
JL1_6940_7200,FLOW,acft,0.11662410E+06
JL2_6441_6520,FLOW,acft,0.19858992E+06
JU3_6640_6790,FLOW,acft,0.25376133E+06
PS3_6161_6280,FLOW,acft,0.26804994E+06
RU3_6170_6040,FLOW,acft,0.40917450E+06
SU2_0160_0260,FLOW,acft,0.13466391E+06
JL1_7170_6800,FLOW,acft,0.52022129E+05
PM2_2860_3040,FLOW,acft,0.17141173E+06
PS2_5560_5100,FLOW,acft,0.30991741E+06
SL1_2190_2350,FLOW,acft,0.14038909E+06
SU1_0060_0190,FLOW,acft,0.11822002E+06
SU2_0100_0230,FLOW,acft,0.15137103E+06
SW1_1170_1270,FLOW,acft,0.81744430E+05
YP2_6390_6330,FLOW,acft,0.21519458E+06
PM1_4000_4290,FLOW,acft,0.10922816E+06
SJ3_2040_1980,FLOW,acft,0.25632350E+06
SU2_0210_0300,FLOW,acft,0.16537484E+06
SU3_0370_0490,FLOW,acft,0.33331916E+06
JL1_7200_7250,FLOW,acft,0.13451447E+06
JU2_7180_7380,FLOW,acft,0.10267457E+06
PL2_5630_5631,FLOW,acft,0.69386555E+05
SJ2_2150_2130,FLOW,acft,0.79262422E+05
SL2_2910_3060,FLOW,acft,0.84773023E+05
SU2_0040_0180,FLOW,acft,0.11583782E+06
SU3_1310_1280,FLOW,acft,0.36088266E+06
EM2_3980_0001,FLOW,acft,0.15275014E+06
PU1_3100_3690,FLOW,acft,0.83955469E+05
SL2_1990_2070,FLOW,acft,0.20511631E+06
SL2_2200_2350,FLOW,acft,0.14926275E+06
SU2_0070_0090,FLOW,acft,0.13558702E+06
SU4_0580_0630,FLOW,acft,0.28090791E+06
SW1_1570_1640,FLOW,acft,0.18606295E+06
WU1_3330_0001,FLOW,acft,0.63343418E+05
WU2_3020_3320,FLOW,acft,0.13632130E+06
JU1_6880_7260,FLOW,acft,0.10797311E+06
PL1_5370_5470,FLOW,acft,0.68069258E+05
PM1_3120_3400,FLOW,acft,0.91564602E+05
SU2_0440_0550,FLOW,acft,0.13495009E+06
WU1_3482_3483,FLOW,acft,0.51656449E+05
EL1_5150_0001,FLOW,acft,0.73859203E+05
PM2_3400_3340,FLOW,acft,0.17134755E+06
SU2_0130_0250,FLOW,acft,0.13836680E+06
SU3_0140_0180,FLOW,acft,0.29011619E+06
SW2_1240_1270,FLOW,acft,0.17504414E+06
PL1_5230_0001,FLOW,acft,0.66744414E+05
SL1_1700_1780,FLOW,acft,0.17572980E+06
SW2_1070_1060,FLOW,acft,0.18743202E+06
SJ2_2900_2740,FLOW,acft,0.15509303E+06
SU2_0990_0950,FLOW,acft,0.13695416E+06
SU2_1290_1500,FLOW,acft,0.12687312E+06
SU3_0490_0530,FLOW,acft,0.43150181E+06
SW2_2020_1940,FLOW,acft,0.15225241E+06
WM3_3880_4060,FLOW,acft,0.96514859E+05
PL2_5140_5360,FLOW,acft,0.10679028E+06
PM3_3040_3340,FLOW,acft,0.30417147E+06
PS1_4830_5080,FLOW,acft,0.92972945E+05
SL2_1670_1880,FLOW,acft,0.20422473E+06
SU2_0110_0240,FLOW,acft,0.19284775E+06
SU2_0890_0900,FLOW,acft,0.12586208E+06
SU3_0010_0190,FLOW,acft,0.26876462E+06
SU4_0630_0650,FLOW,acft,0.38469022E+06
SW2_1950_1940,FLOW,acft,0.21778817E+06
WU2_3320_3480,FLOW,acft,0.15633048E+06
PS3_6280_6230,FLOW,acft,0.29509206E+06
PU1_3580_3780,FLOW,acft,0.65254617E+05
PU2_5700_5210,FLOW,acft,0.16542298E+06
SJ2_2530_2820,FLOW,acft,0.15281898E+06
SL3_2350_2470,FLOW,acft,0.33547547E+06
SU3_0090_0170,FLOW,acft,0.31395697E+06
SW2_1190_1410,FLOW,acft,0.29305978E+06
XU2_4330_4480,FLOW,acft,0.50643789E+05
JL1_6910_6960,FLOW,acft,0.98292781E+05
SL3_2470_2420,FLOW,acft,0.37431578E+06
SU2_0920_0830,FLOW,acft,0.14241561E+06
SU2_1550_1620,FLOW,acft,0.19907750E+06
JA1_7600_7570,FLOW,acft,0.94090844E+05
PL2_4970_5250,FLOW,acft,0.19355602E+06
PS2_6490_6420,FLOW,acft,0.20158348E+06
PU2_3370_4020,FLOW,acft,0.12531724E+06
SJ3_1980_2060,FLOW,acft,0.37194834E+06
SU2_0900_0870,FLOW,acft,0.21493142E+06
SU3_0710_0910,FLOW,acft,0.43053716E+06
SW3_1080_1350,FLOW,acft,0.22365131E+06
PS4_6230_6360,FLOW,acft,0.60907594E+06
PU0_5620_5380,FLOW,acft,0.21378377E+06
SJ3_2250_2230,FLOW,acft,0.30945388E+06
YM1_6370_6620,FLOW,acft,0.85550641E+05
JU2_7140_7330,FLOW,acft,0.13058751E+06
PM3_4670_4660,FLOW,acft,0.24502605E+06
SL3_2550_2490,FLOW,acft,0.27629188E+06
SU2_0150_0220,FLOW,acft,0.22731728E+06
SW2_1770_1690,FLOW,acft,0.10340840E+06
SW3_1750_1540,FLOW,acft,0.28478122E+06
SW4_1940_1860,FLOW,acft,0.39210003E+06
SJ2_2820_2740,FLOW,acft,0.17640000E+06
SL2_2070_2090,FLOW,acft,0.23913500E+06
SU2_0470_0590,FLOW,acft,0.15654211E+06
SU3_0910_1010,FLOW,acft,0.45362772E+06
JA2_7570_7480,FLOW,acft,0.12200974E+06
